cod_mun6;ano;mes;data_ref;pandemic;MP25;NO2;O3;n_estacoes;internacoes;obitos;custo_total;municipio;mes_nome;TEMP;UR;VV;n_estacoes_clima;populacao
354870;2023;3;01/03/2023;0;13;26;46;1;229;28;534608,94;Sao Bernardo do Campo;Março;;;1,6;1;810.729
354870;2023;4;01/04/2023;0;11;23;41;1;236;10;369222,53;Sao Bernardo do Campo;Abril;18,6;84;1,7;1;810.729
354870;2023;5;01/05/2023;0;15;31;44;1;254;14;473626,62;Sao Bernardo do Campo;Maio;18,5;79;1,5;1;810.729
354870;2023;6;01/06/2023;0;19;47;34;1;271;19;442975,28;Sao Bernardo do Campo;Junho;17,7;74;1,5;1;810.729
354870;2023;7;01/07/2023;0;17;40;38;1;236;18;415949,51;Sao Bernardo do Campo;Julho;17,6;72;1,6;1;810.729
354870;2023;8;01/08/2023;0;18;36;45;1;234;19;362071,47;Sao Bernardo do Campo;Agosto;18,3;76;1,7;1;810.729
354870;2023;9;01/09/2023;0;17;33;57;1;208;19;351816,37;Sao Bernardo do Campo;Setembro;21,6;71;1,8;1;810.729
354870;2023;10;01/10/2023;0;13;25;49;1;205;15;363074,59;Sao Bernardo do Campo;Outubro;19,9;85;1,8;1;810.729
354870;2023;11;01/11/2023;0;14;25;66;1;193;11;449123,94;Sao Bernardo do Campo;Novembro;22,8;74;2;1;810.729
354870;2023;12;01/12/2023;0;14;21;58;1;178;9;396220,55;Sao Bernardo do Campo;Dezembro;23,1;75;2;1;810.729
354870;2024;1;01/01/2024;0;10;26;54;1;163;14;470600,79;Sao Bernardo do Campo;Janeiro;22,8;78;1,9;1;810.729
354870;2024;2;01/02/2024;0;11;30;55;1;163;12;470124,94;Sao Bernardo do Campo;Fevereiro;23,4;78;1,7;1;810.729
354870;2024;3;01/03/2024;0;12;28;58;1;225;20;395122,48;Sao Bernardo do Campo;Março;23,1;79;1,8;1;810.729
354870;2024;4;01/04/2024;0;15;26;45;1;240;17;498999,66;Sao Bernardo do Campo;Abril;22,2;77;1,6;1;810.729
354870;2024;5;01/05/2024;0;15;35;37;1;251;24;539408,42;Sao Bernardo do Campo;Maio;21,3;70;1,7;1;810.729
354870;2024;6;01/06/2024;0;19;44;33;1;264;24;507181,24;Sao Bernardo do Campo;Junho;19,9;65;1,5;1;810.729
354870;2024;7;01/07/2024;0;19;41;37;1;236;15;546882,48;Sao Bernardo do Campo;Julho;17,2;75;1,4;1;810.729
354870;2024;8;01/08/2024;0;22;51;41;1;248;14;522224,54;Sao Bernardo do Campo;Agosto;19,1;59;1,4;1;810.729
354870;2024;9;01/09/2024;0;30;44;65;1;240;18;509641,9;Sao Bernardo do Campo;Setembro;21,9;65;1,7;1;810.729
354870;2024;10;01/10/2024;0;14;25;54;1;250;18;430653,98;Sao Bernardo do Campo;Outubro;19,9;80;2;1;810.729
354870;2024;11;01/11/2024;0;11;26;46;1;251;20;379008,76;Sao Bernardo do Campo;Novembro;20,9;79;1,8;1;810.729
354870;2024;12;01/12/2024;0;11;25;41;1;224;18;460668,63;Sao Bernardo do Campo;Dezembro;22,3;81;1,9;1;810.729
354870;2025;2;01/02/2025;0;16;25;65;1;225;14;429658,9;Sao Bernardo do Campo;Fevereiro;25,1;72;1,8;1;810.729
354870;2025;3;01/03/2025;0;17;20;51;1;259;16;602237,2;Sao Bernardo do Campo;Março;22,5;78;1,8;1;810.729
354870;2025;4;01/04/2025;0;13;21;43;1;368;21;660576,06;Sao Bernardo do Campo;Abril;20,1;82;1,7;1;810.729
354870;2025;5;01/05/2025;0;13;29;39;1;417;37;821151,32;Sao Bernardo do Campo;Maio;19;75;1,6;1;810.729
354870;2025;6;01/06/2025;0;14;33;30;1;333;24;655289,72;Sao Bernardo do Campo;Junho;17,2;75;1,5;1;810.729
354870;2025;7;01/07/2025;0;15;30;42;1;317;27;577775,72;Sao Bernardo do Campo;Julho;15,3;76;1,6;1;810.729
354870;2025;8;01/08/2025;0;15;29;44;1;253;28;649932,28;Sao Bernardo do Campo;Agosto;16,6;75;1,7;1;810.729
354870;2025;9;01/09/2025;0;14;25;51;1;280;19;580925,32;Sao Bernardo do Campo;Setembro;18,4;74;1,9;1;810.729
354870;2025;10;01/10/2025;0;12;22;51;1;276;30;652160,8;Sao Bernardo do Campo;Outubro;18,7;77;1,9;1;810.729
354870;2025;11;01/11/2025;0;12;21;51;1;248;19;467809,01;Sao Bernardo do Campo;Novembro;19,6;76;2;1;810.729
354870;2025;12;01/12/2025;0;13;22;55;1;176;12;434547,68;Sao Bernardo do Campo;Dezembro;23,5;71;2;1;810.729
354990;2017;1;01/01/2017;0;9;16,5;36,5;2;230;32;271238,68;Sao Jose dos Campos;Janeiro;23,9;80,33333333;1,266666667;3;697.054
354990;2017;2;01/02/2017;0;10;13,5;42,5;2;203;16;274866,81;Sao Jose dos Campos;Fevereiro;25,2;70;1,466666667;3;697.054
354990;2017;3;01/03/2017;0;8;14;34;2;300;30;381029,39;Sao Jose dos Campos;Março;23,16666667;74,66666667;1,466666667;3;697.054
354990;2017;4;01/04/2017;0;9;14,5;33;2;287;23;389868,5;Sao Jose dos Campos;Abril;21,4;75;1,466666667;3;697.054
354990;2017;5;01/05/2017;0;12;22;27,5;2;363;29;351781,89;Sao Jose dos Campos;Maio;19,43333333;78;1,166666667;3;697.054
354990;2017;6;01/06/2017;0;14;25;21,5;2;403;27;390359,73;Sao Jose dos Campos;Junho;17,9;76,66666667;1,066666667;3;697.054
354990;2017;7;01/07/2017;0;14;23;31;2;357;24;323879,8;Sao Jose dos Campos;Julho;16,7;69,33333333;1,233333333;3;697.054
354990;2017;8;01/08/2017;0;17;24;38,5;2;314;24;355683,32;Sao Jose dos Campos;Agosto;18,36666667;69,66666667;1,5;3;697.054
354990;2017;9;01/09/2017;0;22;24,5;61,5;2;282;38;332013,45;Sao Jose dos Campos;Setembro;21,93333333;58;1,5;3;697.054
354990;2017;10;01/10/2017;0;12;19,5;53;2;249;29;418296,97;Sao Jose dos Campos;Outubro;23,16666667;66,66666667;1,633333333;3;697.054
354990;2017;11;01/11/2017;0;8;15,5;45;2;202;24;305221,11;Sao Jose dos Campos;Novembro;22,2;69,33333333;1,7;3;697.054
354990;2017;12;01/12/2017;0;9;15,5;47;2;248;28;222064,09;Sao Jose dos Campos;Dezembro;24,03333333;72;1,6;3;697.054
354990;2018;1;01/01/2018;0;8;15,5;42,5;2;201;40;281431,98;Sao Jose dos Campos;Janeiro;23,63333333;76,33333333;1,4;3;697.054
354990;2018;2;01/02/2018;0;8;12,5;40,5;2;163;21;249289,7;Sao Jose dos Campos;Fevereiro;23,53333333;73;1,466666667;3;697.054
354990;2018;3;01/03/2018;0;11;16,5;46,5;2;188;23;222147,54;Sao Jose dos Campos;Março;24,63333333;75,33333333;1,366666667;3;697.054
354990;2018;4;01/04/2018;0;12;17,5;42,5;2;186;21;205844,03;Sao Jose dos Campos;Abril;22,03333333;72;1,333333333;3;697.054
354990;2018;5;01/05/2018;0;14;19;38,5;2;287;32;338911,24;Sao Jose dos Campos;Maio;19,76666667;70,33333333;1,333333333;3;697.054
354990;2018;6;01/06/2018;0;16;27;23,5;2;310;45;399180,75;Sao Jose dos Campos;Junho;18,9;74;1,033333333;3;697.054
354990;2018;7;01/07/2018;0;21;31;29;2;340;43;526888,86;Sao Jose dos Campos;Julho;18,3;68,66666667;0,933333333;3;697.054
354990;2018;8;01/08/2018;0;11;22;38,5;2;304;33;470196,16;Sao Jose dos Campos;Agosto;18,46666667;70;1,4;3;697.054
354990;2018;9;01/09/2018;0;13;19,5;46;2;257;31;260888,81;Sao Jose dos Campos;Setembro;20,16666667;71,66666667;1,533333333;3;697.054
354990;2018;10;01/10/2018;0;9;15,5;43;2;279;32;390594,48;Sao Jose dos Campos;Outubro;21,2;76;1,566666667;3;697.054
354990;2018;11;01/11/2018;0;7;12,5;38,5;2;250;28;342546,07;Sao Jose dos Campos;Novembro;22,33333333;74;1,7;3;697.054
354990;2018;12;01/12/2018;0;10;14;50;2;241;37;226230,76;Sao Jose dos Campos;Dezembro;24,26666667;70,66666667;1,533333333;3;697.054
354990;2019;1;01/01/2019;0;10;15,5;48;2;225;27;370848,81;Sao Jose dos Campos;Janeiro;25,8;70,33333333;1,433333333;3;697.054
354990;2019;2;01/02/2019;0;8;15,5;35,5;2;154;18;219833,63;Sao Jose dos Campos;Fevereiro;24,03333333;76,33333333;1,333333333;3;697.054
354990;2019;3;01/03/2019;0;8;14,5;35;2;196;23;231605,19;Sao Jose dos Campos;Março;23,66666667;76,33333333;1,333333333;3;697.054
354990;2019;4;01/04/2019;0;12;17;40;2;246;28;331584,02;Sao Jose dos Campos;Abril;23,23333333;74,66666667;1,3;3;697.054
354990;2019;5;01/05/2019;0;12;21;31,5;2;290;28;352604,4;Sao Jose dos Campos;Maio;21,16666667;75,66666667;1,25;3;697.054
354990;2019;6;01/06/2019;0;15;25,5;28;2;277;39;393426,81;Sao Jose dos Campos;Junho;18,7;73,66666667;1,1;3;697.054
354990;2019;7;01/07/2019;0;16;27,5;32;2;315;48;335452,03;Sao Jose dos Campos;Julho;16,76666667;70,33333333;1,2;3;697.054
354990;2019;8;01/08/2019;0;12;21;36,5;2;366;42;365252,42;Sao Jose dos Campos;Agosto;18,43333333;68,66666667;1,5;3;697.054
354990;2019;9;01/09/2019;0;14;21;44;2;321;24;341569,12;Sao Jose dos Campos;Setembro;21,2;70;1,6;3;697.054
354990;2019;10;01/10/2019;0;10;15;56;2;336;30;364265,87;Sao Jose dos Campos;Outubro;23,46666667;65,66666667;1,65;3;697.054
354990;2019;11;01/11/2019;0;8;11,5;45,5;2;249;28;308575,65;Sao Jose dos Campos;Novembro;22,9;71,66666667;1,85;3;697.054
354990;2019;12;01/12/2019;0;8;13,5;46;2;238;29;282568,36;Sao Jose dos Campos;Dezembro;23,9;71,33333333;1,65;3;697.054
354990;2020;1;01/01/2020;0;7;12;38,5;2;222;25;271059,1;Sao Jose dos Campos;Janeiro;24,1;73,33333333;1,55;3;697.054
354990;2020;2;01/02/2020;0;6;14;32,5;2;303;23;237464,97;Sao Jose dos Campos;Fevereiro;22,3;81;1,45;3;697.054
354990;2020;3;01/03/2020;1;8;12;40;2;231;30;271394,03;Sao Jose dos Campos;Março;22,13333333;72,66666667;1,6;3;697.054
354990;2020;4;01/04/2020;1;10;12,5;42;2;145;32;188325,21;Sao Jose dos Campos;Abril;21,15;68,5;1,9;3;697.054
354990;2020;5;01/05/2020;1;14;18,5;33,5;2;153;31;175520,82;Sao Jose dos Campos;Maio;18,2;68;1,3;3;697.054
354990;2020;6;01/06/2020;1;15;23;26,5;2;230;57;399777,07;Sao Jose dos Campos;Junho;19,5;72;1,15;3;697.054
354990;2020;7;01/07/2020;1;14;25,5;33,5;2;167;46;328014,53;Sao Jose dos Campos;Julho;18,9;67;1,35;3;697.054
354990;2020;8;01/08/2020;1;12;22;37,5;2;234;60;467941,63;Sao Jose dos Campos;Agosto;18,2;68;1,35;3;697.054
354990;2020;9;01/09/2020;1;20;22,5;56,5;2;206;53;324635,85;Sao Jose dos Campos;Setembro;23,13333333;63;1,55;3;697.054
354990;2020;10;01/10/2020;1;12;18,5;54,5;2;180;31;283829,21;Sao Jose dos Campos;Outubro;23,03333333;66,33333333;1,75;3;697.054
354990;2020;11;01/11/2020;1;8;14;48,5;2;215;34;234753,9;Sao Jose dos Campos;Novembro;22,03333333;70;1,6;3;697.054
354990;2020;12;01/12/2020;1;7;15,5;41,5;2;176;23;205667,12;Sao Jose dos Campos;Dezembro;23,6;76,33333333;1,5;3;697.054
354990;2021;1;01/01/2021;1;8;14,5;41;2;171;51;369543,64;Sao Jose dos Campos;Janeiro;25,2;71,66666667;1,5;3;697.054
354990;2021;2;01/02/2021;1;;15;36;2;153;36;236294,99;Sao Jose dos Campos;Fevereiro;23,43333333;75,33333333;1,6;3;697.054
354990;2021;3;01/03/2021;1;;15,5;40;2;189;38;276785,61;Sao Jose dos Campos;Março;24,23333333;73;1,8;3;697.054
354990;2021;4;01/04/2021;1;;14;33,5;2;157;36;226519,02;Sao Jose dos Campos;Abril;20,86666667;71;1,45;3;697.054
354990;2021;5;01/05/2021;1;;25;31;2;191;25;273219,39;Sao Jose dos Campos;Maio;18,9;72;1,3;3;697.054
354990;2021;6;01/06/2021;1;;23;28;2;189;35;231235,14;Sao Jose dos Campos;Junho;17,86666667;74,33333333;1,2;3;697.054
354990;2021;7;01/07/2021;1;;30,5;32;2;216;38;259519,91;Sao Jose dos Campos;Julho;15,63333333;66,66666667;1,2;3;697.054
354990;2021;8;01/08/2021;1;;27,5;38,5;2;217;29;375038,07;Sao Jose dos Campos;Agosto;18,76666667;65,33333333;1,35;3;697.054
354990;2021;9;01/09/2021;1;;21;62;2;217;41;331927,82;Sao Jose dos Campos;Setembro;22,16666667;65,66666667;1,65;3;697.054
354990;2021;10;01/10/2021;1;;14;47;1;230;34;331998,03;Sao Jose dos Campos;Outubro;20,46666667;77;1,65;3;697.054
354990;2021;11;01/11/2021;1;;14,5;51;2;249;24;265910,25;Sao Jose dos Campos;Novembro;21,96666667;68,33333333;1,75;3;697.054
354990;2021;12;01/12/2021;1;;13;41,5;2;251;30;244511,39;Sao Jose dos Campos;Dezembro;22,7;71,66666667;1,65;3;697.054
354990;2022;1;01/01/2022;1;;15;40,5;2;309;67;470841,07;Sao Jose dos Campos;Janeiro;23,93333333;76,33333333;1,45;3;697.054
354990;2022;2;01/02/2022;1;6;12,5;46;2;237;49;245540,58;Sao Jose dos Campos;Fevereiro;24,26666667;71;1,55;3;697.054
354990;2022;3;01/03/2022;1;10;16;46;2;275;41;478794,78;Sao Jose dos Campos;Março;24,76666667;71,66666667;1,45;3;697.054
354990;2022;4;01/04/2022;1;10;16;42,5;2;235;29;329843,52;Sao Jose dos Campos;Abril;22,53333333;72;1,4;3;697.054
354990;2022;5;01/05/2022;1;12;21;32,5;2;331;35;457914,47;Sao Jose dos Campos;Maio;18,3;71;1,35;3;697.054
354990;2022;6;01/06/2022;0;13;27;29,5;2;293;37;412347,36;Sao Jose dos Campos;Junho;17,65;74,66666667;1,15;3;697.054
354990;2022;7;01/07/2022;0;17;29,5;37,5;2;301;25;367910,72;Sao Jose dos Campos;Julho;18,73333333;67;1,2;3;697.054
354990;2022;8;01/08/2022;0;11;24,5;41;2;350;41;379521,31;Sao Jose dos Campos;Agosto;18,3;66,5;1,6;3;697.054
354990;2022;9;01/09/2022;0;10;26;41;2;321;26;316672,59;Sao Jose dos Campos;Setembro;18,25;71,5;1,55;3;697.054
354990;2022;10;01/10/2022;0;9;15,5;54;2;264;33;515538,45;Sao Jose dos Campos;Outubro;22,5;71,5;1,6;3;697.054
354990;2022;11;01/11/2022;0;6;10;46;2;300;73;385536,78;Sao Jose dos Campos;Novembro;20,65;70,5;1,7;3;697.054
354990;2022;12;01/12/2022;0;6;14;38;1;267;33;371551,2;Sao Jose dos Campos;Dezembro;23,1;74;1,65;3;697.054
354990;2023;1;01/01/2023;0;6;13;38;1;230;37;293261,45;Sao Jose dos Campos;Janeiro;23,6;75;1,4;3;697.054
354990;2023;2;01/02/2023;0;7;15,5;32;2;266;34;405923,51;Sao Jose dos Campos;Fevereiro;25,3;79;1,45;3;697.054
354990;2023;3;01/03/2023;0;9;17,5;35;2;269;23;389299,77;Sao Jose dos Campos;Março;24,15;76;1,45;3;697.054
354990;2023;4;01/04/2023;0;;16,5;32,5;2;271;31;430350,35;Sao Jose dos Campos;Abril;21,2;77;1,35;3;697.054
354990;2023;5;01/05/2023;0;12;22;30,5;2;316;32;472709,26;Sao Jose dos Campos;Maio;19,86666667;75;1,25;3;697.054
354990;2023;6;01/06/2023;0;14;30,5;22,5;2;320;41;554664,95;Sao Jose dos Campos;Junho;17,43333333;76;0,95;3;697.054
354990;2023;7;01/07/2023;0;13;24;31;2;277;33;458826,75;Sao Jose dos Campos;Julho;18,46666667;71,66666667;1;3;697.054
354990;2023;8;01/08/2023;0;14;24,5;40,5;2;335;46;462470,24;Sao Jose dos Campos;Agosto;20;68,33333333;1,166666667;3;697.054
354990;2023;9;01/09/2023;0;13;20;56;2;285;51;433600,58;Sao Jose dos Campos;Setembro;23,53333333;65;1,4;3;697.054
354990;2023;10;01/10/2023;0;8;15,5;50;2;280;42;328639,82;Sao Jose dos Campos;Outubro;22,86666667;77,66666667;1,433333333;3;697.054
354990;2023;11;01/11/2023;0;11;17;60,5;2;263;28;368174,08;Sao Jose dos Campos;Novembro;24,75;69;1,433333333;3;697.054
354990;2023;12;01/12/2023;0;9;12,5;55,5;2;239;33;333264,64;Sao Jose dos Campos;Dezembro;25,55;66;1,566666667;3;697.054
354990;2024;1;01/01/2024;0;8;14;40;2;231;35;335384,66;Sao Jose dos Campos;Janeiro;24,35;74,5;1,333333333;3;697.054
354990;2024;2;01/02/2024;0;8;16;37,5;2;223;28;246249,94;Sao Jose dos Campos;Fevereiro;24,9;73,5;1,266666667;3;697.054
354990;2024;3;01/03/2024;0;8;14,5;35;2;261;36;328807,59;Sao Jose dos Campos;Março;24,9;75,5;1,266666667;3;697.054
354990;2024;4;01/04/2024;0;12;18,5;40,5;2;305;35;558334,77;Sao Jose dos Campos;Abril;23,73333333;70,33333333;1,266666667;3;697.054
354990;2024;5;01/05/2024;0;13;26;27,5;2;288;40;428247,18;Sao Jose dos Campos;Maio;21,83333333;70;1,033333333;3;697.054
354990;2024;6;01/06/2024;0;17;35;24;2;281;44;495990,47;Sao Jose dos Campos;Junho;19,13333333;71;0,766666667;3;697.054
354990;2024;7;01/07/2024;0;16;31,5;27,5;2;337;50;561355,49;Sao Jose dos Campos;Julho;17,76666667;75;0,933333333;3;697.054
354990;2024;8;01/08/2024;0;19;33;37;2;288;32;373207,14;Sao Jose dos Campos;Agosto;18,76666667;63,33333333;1,066666667;3;697.054
354990;2024;9;01/09/2024;0;27;31;54,5;2;299;44;486139,73;Sao Jose dos Campos;Setembro;23,16666667;60,33333333;1,266666667;3;697.054
354990;2024;10;01/10/2024;0;10;14;46;2;251;30;343353,51;Sao Jose dos Campos;Outubro;22,4;70,33333333;1,633333333;3;697.054
354990;2024;11;01/11/2024;0;7;14;32,5;2;227;34;488356,08;Sao Jose dos Campos;Novembro;22,96666667;71,33333333;1,533333333;3;697.054
354990;2024;12;01/12/2024;0;7;14;28;2;194;32;321904,63;Sao Jose dos Campos;Dezembro;23,9;75,33333333;1,55;3;697.054
354990;2025;1;01/01/2025;0;7;13;33;2;194;32;399860,77;Sao Jose dos Campos;Janeiro;24,33333333;73,33333333;1,65;3;697.054
354990;2025;2;01/02/2025;0;9;18;42,5;2;208;30;352620,73;Sao Jose dos Campos;Fevereiro;25,43333333;72,66666667;1,35;3;697.054
354990;2025;3;01/03/2025;0;8;16;42,5;2;189;36;329124,88;Sao Jose dos Campos;Março;24,23333333;72,33333333;1,4;3;697.054
354990;2025;4;01/04/2025;0;8;17;32;2;216;15;354415,75;Sao Jose dos Campos;Abril;21,73333333;77,66666667;1,35;3;697.054
354990;2025;5;01/05/2025;0;9;23,5;31;2;275;35;557184,9;Sao Jose dos Campos;Maio;19,93333333;72,33333333;1,3;3;697.054
354990;2025;6;01/06/2025;0;12;29;23,5;2;298;44;854683,52;Sao Jose dos Campos;Junho;17,86666667;74,66666667;1,2;3;697.054
354990;2025;7;01/07/2025;0;13;26,5;34;2;285;36;692320,58;Sao Jose dos Campos;Julho;16,33333333;72,33333333;1,2;3;697.054
354990;2025;8;01/08/2025;0;13;22,5;41;2;254;31;471213,62;Sao Jose dos Campos;Agosto;18,6;67,33333333;1,4;3;697.054
354990;2025;9;01/09/2025;0;10;17;48,5;2;234;32;453158,45;Sao Jose dos Campos;Setembro;20,83333333;63,66666667;1,85;3;697.054
354990;2025;10;01/10/2025;0;10;17;46;2;265;36;438255,29;Sao Jose dos Campos;Outubro;21,03333333;68,66666667;1,7;3;697.054
354990;2025;11;01/11/2025;0;9;15,5;46;2;248;34;423519,99;Sao Jose dos Campos;Novembro;21,93333333;69;1,65;3;697.054
354990;2025;12;01/12/2025;0;9;14;49,5;2;214;18;448717,97;Sao Jose dos Campos;Dezembro;25,26666667;66,33333333;1,65;3;697.054
355030;2017;1;01/01/2017;0;11,125;33,125;39,125;10;3370;379;4605184,1;Sao Paulo;Janeiro;23,01666667;81,16666667;1,833333333;6;11.451.999
355030;2017;2;01/02/2017;0;14,33333333;35,625;46,75;10;3101;315;3446679,57;Sao Paulo;Fevereiro;23,88333333;73,5;1,883333333;6;11.451.999
355030;2017;3;01/03/2017;0;11,22222222;31,875;33,75;10;5501;389;6026850,49;Sao Paulo;Março;21,78333333;79,16666667;2,55;6;11.451.999
355030;2017;4;01/04/2017;0;10,88888889;29,375;31,625;10;5233;316;5009790,89;Sao Paulo;Abril;19,95;80,66666667;2;6;11.451.999
355030;2017;5;01/05/2017;0;15,8;38,625;24,875;10;5581;405;5895849,81;Sao Paulo;Maio;18,65;81,83333333;1,65;6;11.451.999
355030;2017;6;01/06/2017;0;18,6;44;23,25;10;5132;376;5132937,1;Sao Paulo;Junho;17,51666667;77,5;3,2;6;11.451.999
355030;2017;7;01/07/2017;0;20,4;44,125;30,875;10;4710;380;5580795,49;Sao Paulo;Julho;16,41666667;72,5;1,72;6;11.451.999
355030;2017;8;01/08/2017;0;20,77777778;46,375;34;10;4854;445;5514638,63;Sao Paulo;Agosto;17,11666667;75,66666667;1,96;6;11.451.999
355030;2017;9;01/09/2017;0;30,22222222;52,375;60,125;10;4293;375;4935911,74;Sao Paulo;Setembro;20,96666667;63,33333333;1,96;6;11.451.999
355030;2017;10;01/10/2017;0;16,8;42;48,75;10;4330;378;4908410,79;Sao Paulo;Outubro;20,98333333;74,5;2,12;6;11.451.999
355030;2017;11;01/11/2017;0;13,3;34,57142857;44;10;4396;346;4920411,32;Sao Paulo;Novembro;20,48333333;76;2,325;6;11.451.999
355030;2017;12;01/12/2017;0;13,77777778;33,14285714;42,375;10;3689;364;4051000,36;Sao Paulo;Dezembro;22,13333333;79,16666667;2,08;6;11.451.999
355030;2018;1;01/01/2018;0;11,88888889;29,625;42,25;10;3387;389;4362171,07;Sao Paulo;Janeiro;22,5;79;1,95;6;11.451.999
355030;2018;2;01/02/2018;0;10,8;27,33333333;37;10;3092;363;3935518,34;Sao Paulo;Fevereiro;22,05;77,16666667;2;6;11.451.999
355030;2018;3;01/03/2018;0;15,3;35,11111111;40,25;10;4507;342;4457430,82;Sao Paulo;Março;23,33333333;80,16666667;1,633333333;6;11.451.999
355030;2018;4;01/04/2018;0;17;35,66666667;38,875;10;5715;326;5095412,48;Sao Paulo;Abril;21,03333333;76,5;1,683333333;6;11.451.999
355030;2018;5;01/05/2018;0;19,8;36,33333333;35,375;10;5356;383;5560453,77;Sao Paulo;Maio;18,91666667;75,16666667;1,75;6;11.451.999
355030;2018;6;01/06/2018;0;22,55555556;44,88888889;23,875;10;5194;462;6101490,86;Sao Paulo;Junho;18,26666667;75,33333333;1,533333333;6;11.451.999
355030;2018;7;01/07/2018;0;31,9;53,22222222;35;10;4902;418;5530601,32;Sao Paulo;Julho;18,26666667;68;1,366666667;6;11.451.999
355030;2018;8;01/08/2018;0;15,5;40,55555556;32;10;4403;398;5009493,68;Sao Paulo;Agosto;16,78333333;76,66666667;1,9;6;11.451.999
355030;2018;9;01/09/2018;0;17;35,44444444;43,75;10;4475;359;5046979,04;Sao Paulo;Setembro;18,81666667;77,83333333;2,016666667;6;11.451.999
355030;2018;10;01/10/2018;0;13,11111111;32,22222222;37,875;10;4971;362;5145749,7;Sao Paulo;Outubro;19,58333333;83,83333333;2,016666667;6;11.451.999
355030;2018;11;01/11/2018;0;12,4;28,875;38,625;10;4572;352;5235678,75;Sao Paulo;Novembro;20,61666667;79,66666667;2,233333333;6;11.451.999
355030;2018;12;01/12/2018;0;17,5;30,77777778;54,5;10;3754;334;4484205,53;Sao Paulo;Dezembro;23,11666667;70,83333333;1,983333333;6;11.451.999
355030;2019;1;01/01/2019;0;15,5;37;52,625;10;3458;362;4531324,99;Sao Paulo;Janeiro;25,16666667;72,83333333;1,75;6;11.451.999
355030;2019;2;01/02/2019;0;13,5;32,42857143;36,75;10;2968;335;4012596,66;Sao Paulo;Fevereiro;22,93333333;77,66666667;1,85;6;11.451.999
355030;2019;3;01/03/2019;0;12,22222222;30,14285714;34,28571429;10;3910;341;4526392,92;Sao Paulo;Março;22,36666667;80,66666667;1,8;6;11.451.999
